query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_2129	NIL0075	PER	DF	N	N	Y
EDL14_ENG_2130	E0100183	PER	NW	N	N	N
EDL14_ENG_2131	E0313515	ORG	NW	N	Y	N
EDL14_ENG_2132	NIL0214	GPE	NW	Y	Y	N
EDL14_ENG_2133	NIL0592	PER	NW	N	Y	N
EDL14_ENG_2134	E0679734	ORG	NW	N	N	N
EDL14_ENG_2135	NIL0593	PER	WB	Y	Y	N
EDL14_ENG_2136	E0770843	ORG	NW	N	N	N
EDL14_ENG_2137	NIL0594	PER	NW	Y	N	N
EDL14_ENG_2138	E0193859	ORG	DF	N	N	N
EDL14_ENG_2139	NIL0208	PER	NW	N	N	N
EDL14_ENG_2140	NIL0355	ORG	WB	N	N	N
EDL14_ENG_2141	NIL0312	PER	WB	N	N	Y
EDL14_ENG_2142	E0794790	GPE	NW	N	Y	N
EDL14_ENG_2143	NIL0559	PER	WB	N	N	Y
EDL14_ENG_2144	E0205786	PER	DF	N	Y	N
EDL14_ENG_2145	E0258696	PER	WB	N	Y	N
EDL14_ENG_2146	NIL0046	PER	DF	N	N	Y
EDL14_ENG_2147	NIL0595	PER	NW	Y	N	N
EDL14_ENG_2148	NIL0023	PER	DF	N	N	Y
EDL14_ENG_2149	E0522493	PER	DF	Y	Y	N
EDL14_ENG_2150	NIL0596	PER	DF	N	N	Y
EDL14_ENG_2151	E0585369	GPE	NW	N	Y	N
EDL14_ENG_2152	E0384127	ORG	NW	N	N	N
EDL14_ENG_2153	E0355880	PER	NW	N	N	N
EDL14_ENG_2154	E0387536	ORG	DF	N	N	N
EDL14_ENG_2155	E0386944	GPE	WB	N	N	N
EDL14_ENG_2156	E0566375	PER	NW	N	Y	N
EDL14_ENG_2157	NIL0597	PER	DF	N	N	Y
EDL14_ENG_2158	E0103833	PER	DF	N	Y	N
EDL14_ENG_2159	NIL0023	PER	DF	N	N	Y
EDL14_ENG_2160	NIL0598	PER	WB	N	N	N
EDL14_ENG_2161	E0112069	GPE	NW	N	N	N
EDL14_ENG_2162	E0599374	PER	NW	N	N	N
EDL14_ENG_2163	E0399772	ORG	NW	N	N	N
EDL14_ENG_2164	E0784459	ORG	NW	N	N	N
EDL14_ENG_2165	NIL0599	ORG	WB	N	N	N
EDL14_ENG_2166	E0370549	PER	NW	N	N	N
EDL14_ENG_2167	E0009466	ORG	WB	N	N	N
EDL14_ENG_2168	E0643782	GPE	NW	N	N	N
EDL14_ENG_2169	NIL0600	PER	DF	N	N	Y
EDL14_ENG_2170	NIL0177	PER	DF	N	N	Y
EDL14_ENG_2171	NIL0601	GPE	NW	N	Y	N
EDL14_ENG_2172	NIL0256	ORG	NW	N	N	N
EDL14_ENG_2173	E0355306	ORG	NW	N	N	N
EDL14_ENG_2174	NIL0327	PER	DF	N	N	Y
EDL14_ENG_2175	NIL0602	ORG	NW	Y	Y	N
EDL14_ENG_2176	E0366103	ORG	DF	N	N	N
EDL14_ENG_2177	E0175585	GPE	NW	N	N	N
EDL14_ENG_2178	E0258210	ORG	NW	N	N	N
EDL14_ENG_2179	E0328124	GPE	WB	N	N	N
EDL14_ENG_2180	E0286279	PER	NW	N	N	N
EDL14_ENG_2181	E0588022	ORG	NW	N	N	N
EDL14_ENG_2182	E0499621	GPE	NW	N	N	N
EDL14_ENG_2183	E0594272	GPE	WB	N	N	N
EDL14_ENG_2184	E0811943	PER	DF	N	Y	N
EDL14_ENG_2185	E0240157	GPE	DF	N	N	N
EDL14_ENG_2186	E0386944	GPE	WB	N	N	N
EDL14_ENG_2187	NIL0044	PER	DF	N	N	Y
EDL14_ENG_2188	NIL0603	PER	NW	N	N	N
EDL14_ENG_2189	E0285662	PER	DF	N	N	N
EDL14_ENG_2190	NIL0604	PER	DF	N	N	Y
EDL14_ENG_2191	NIL0605	PER	DF	N	N	Y
EDL14_ENG_2192	E0519434	ORG	NW	N	N	N
EDL14_ENG_2193	NIL0215	PER	DF	N	N	Y
EDL14_ENG_2194	E0202467	PER	DF	N	N	N
EDL14_ENG_2195	NIL0606	ORG	DF	Y	Y	N
EDL14_ENG_2196	E0375368	PER	DF	N	N	N
EDL14_ENG_2197	E0352938	PER	WB	N	N	N
EDL14_ENG_2198	E0599374	PER	NW	N	N	N
EDL14_ENG_2199	NIL0086	PER	NW	N	Y	N
EDL14_ENG_2200	E0679687	GPE	DF	N	N	N
EDL14_ENG_2201	NIL0607	PER	DF	N	N	Y
EDL14_ENG_2202	E0201977	PER	DF	N	N	N
EDL14_ENG_2203	NIL0042	PER	NW	N	N	N
EDL14_ENG_2204	E0026560	PER	WB	N	N	N
EDL14_ENG_2205	NIL0608	PER	NW	N	N	N
EDL14_ENG_2206	NIL0609	ORG	WB	N	Y	N
EDL14_ENG_2207	E0040125	PER	DF	Y	Y	N
EDL14_ENG_2208	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_2209	E0353230	GPE	DF	N	Y	N
EDL14_ENG_2210	E0539987	GPE	WB	N	N	N
EDL14_ENG_2211	E0440272	GPE	NW	Y	N	N
EDL14_ENG_2212	NIL0439	PER	DF	N	N	Y
EDL14_ENG_2213	E0682398	PER	DF	N	Y	N
EDL14_ENG_2214	NIL0610	ORG	WB	N	Y	N
EDL14_ENG_2215	NIL0611	PER	DF	N	N	Y
EDL14_ENG_2216	E0147250	GPE	WB	N	N	N
EDL14_ENG_2217	E0375368	PER	DF	N	N	N
EDL14_ENG_2218	NIL0066	PER	NW	Y	Y	N
EDL14_ENG_2219	E0566375	PER	NW	N	N	N
EDL14_ENG_2220	E0315026	PER	NW	N	Y	N
EDL14_ENG_2221	E0036671	ORG	DF	N	N	N
EDL14_ENG_2222	E0145816	GPE	NW	N	Y	N
EDL14_ENG_2223	NIL0612	PER	DF	N	N	Y
EDL14_ENG_2224	NIL0196	PER	DF	N	N	Y
EDL14_ENG_2225	NIL0198	PER	DF	N	N	Y
EDL14_ENG_2226	E0175585	GPE	NW	N	N	N
EDL14_ENG_2227	E0718219	ORG	NW	N	Y	N
EDL14_ENG_2228	E0690220	GPE	DF	N	Y	N
EDL14_ENG_2229	E0654418	GPE	NW	N	N	N
EDL14_ENG_2230	E0622718	GPE	NW	N	Y	N
EDL14_ENG_2231	E0815551	ORG	WB	N	Y	N
EDL14_ENG_2232	NIL0613	PER	WB	N	N	Y
EDL14_ENG_2233	NIL0614	PER	DF	N	N	N
EDL14_ENG_2234	NIL0615	ORG	WB	N	N	N
EDL14_ENG_2235	E0353230	GPE	DF	N	Y	N
EDL14_ENG_2236	E0201977	PER	DF	N	N	N
EDL14_ENG_2237	E0491897	PER	WB	N	N	N
EDL14_ENG_2238	NIL0300	PER	WB	N	N	Y
EDL14_ENG_2239	NIL0616	PER	DF	N	N	Y
EDL14_ENG_2240	E0679687	GPE	WB	N	N	N
EDL14_ENG_2241	NIL0617	PER	DF	N	N	Y
EDL14_ENG_2242	E0463867	PER	NW	N	N	N
EDL14_ENG_2243	NIL0463	PER	WB	N	N	Y
EDL14_ENG_2244	E0576592	ORG	WB	N	Y	N
EDL14_ENG_2245	NIL0618	PER	WB	Y	Y	N
EDL14_ENG_2246	E0033786	PER	DF	N	Y	N
EDL14_ENG_2247	NIL0515	GPE	DF	N	Y	N
EDL14_ENG_2248	E0819391	PER	DF	N	N	N
EDL14_ENG_2249	E0039758	PER	DF	N	Y	N
EDL14_ENG_2250	E0127848	ORG	DF	N	Y	N
EDL14_ENG_2251	NIL0240	PER	DF	N	N	Y
EDL14_ENG_2252	NIL0619	PER	NW	Y	Y	N
EDL14_ENG_2253	NIL0620	PER	NW	N	Y	N
EDL14_ENG_2254	E0218546	ORG	WB	Y	Y	N
EDL14_ENG_2255	E0226785	PER	WB	N	N	N
EDL14_ENG_2256	NIL0088	PER	DF	N	N	Y
EDL14_ENG_2257	NIL0621	PER	DF	N	N	Y
EDL14_ENG_2258	NIL0159	PER	DF	N	N	Y
EDL14_ENG_2259	E0808350	PER	DF	N	Y	N
EDL14_ENG_2260	E0640682	GPE	NW	N	N	N
EDL14_ENG_2261	NIL0622	ORG	DF	N	Y	N
EDL14_ENG_2262	NIL0623	ORG	NW	N	Y	N
EDL14_ENG_2263	NIL0624	PER	DF	N	N	Y
EDL14_ENG_2264	NIL0435	PER	WB	N	N	N
EDL14_ENG_2265	NIL0395	PER	NW	Y	N	N
EDL14_ENG_2266	NIL0625	PER	DF	N	N	Y
EDL14_ENG_2267	NIL0626	PER	DF	N	N	Y
EDL14_ENG_2268	E0619582	PER	NW	N	Y	N
EDL14_ENG_2269	E0373654	GPE	NW	N	N	N
EDL14_ENG_2270	E0643253	PER	WB	N	N	N
EDL14_ENG_2271	NIL0105	PER	DF	N	N	Y
EDL14_ENG_2272	E0472096	GPE	DF	Y	Y	N
EDL14_ENG_2273	E0491897	PER	WB	N	N	N
EDL14_ENG_2274	NIL0627	PER	DF	N	N	Y
EDL14_ENG_2275	E0585369	GPE	NW	N	N	N
EDL14_ENG_2276	NIL0628	PER	WB	N	N	Y
EDL14_ENG_2277	NIL0629	PER	DF	N	N	Y
EDL14_ENG_2278	NIL0630	PER	DF	N	N	Y
EDL14_ENG_2279	NIL0600	PER	DF	N	N	Y
EDL14_ENG_2280	NIL0034	ORG	NW	N	Y	N
EDL14_ENG_2281	E0018102	GPE	NW	N	N	N
EDL14_ENG_2282	NIL0631	PER	NW	Y	N	N
EDL14_ENG_2283	NIL0183	PER	DF	N	N	Y
EDL14_ENG_2284	NIL0632	PER	NW	N	N	N
EDL14_ENG_2285	E0805223	PER	WB	N	N	N
EDL14_ENG_2286	NIL0534	PER	NW	Y	Y	N
EDL14_ENG_2287	E0409686	GPE	NW	N	N	N
EDL14_ENG_2288	E0324907	PER	NW	Y	Y	N
EDL14_ENG_2289	NIL0633	ORG	WB	Y	Y	N
EDL14_ENG_2290	E0670955	GPE	WB	N	N	N
EDL14_ENG_2291	E0484606	PER	NW	N	Y	N
EDL14_ENG_2292	E0145816	GPE	NW	N	N	N
EDL14_ENG_2293	E0819391	PER	DF	N	Y	N
EDL14_ENG_2294	NIL0634	PER	WB	N	N	Y
EDL14_ENG_2295	NIL0635	PER	NW	N	Y	N
EDL14_ENG_2296	E0679687	GPE	DF	N	N	N
EDL14_ENG_2297	E0432831	ORG	DF	N	Y	N
EDL14_ENG_2298	NIL0354	ORG	NW	N	Y	N
EDL14_ENG_2299	E0177088	PER	NW	N	N	N
EDL14_ENG_2300	NIL0036	PER	WB	N	N	Y
EDL14_ENG_2301	E0352938	PER	WB	N	N	N
EDL14_ENG_2302	E0824843	ORG	NW	N	N	N
EDL14_ENG_2303	E0076072	GPE	WB	N	N	N
EDL14_ENG_2304	NIL0001	PER	NW	N	N	N
EDL14_ENG_2305	NIL0636	PER	DF	N	N	Y
EDL14_ENG_2306	E0366103	ORG	DF	N	N	N
EDL14_ENG_2307	NIL0030	PER	DF	N	N	Y
EDL14_ENG_2308	E0777095	ORG	NW	Y	Y	N
EDL14_ENG_2309	E0428472	PER	NW	N	N	N
EDL14_ENG_2310	NIL0256	ORG	NW	N	N	N
EDL14_ENG_2311	E0682398	PER	DF	N	Y	N
EDL14_ENG_2312	E0373300	PER	WB	N	Y	N
EDL14_ENG_2313	E0769300	GPE	NW	N	N	N
EDL14_ENG_2314	E0692831	PER	DF	N	Y	N
EDL14_ENG_2315	NIL0606	ORG	DF	Y	Y	N
EDL14_ENG_2316	NIL0126	GPE	WB	N	N	N
EDL14_ENG_2317	E0618463	GPE	WB	N	Y	N
EDL14_ENG_2318	E0083620	PER	NW	N	Y	N
EDL14_ENG_2319	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_2320	NIL0637	GPE	NW	Y	N	N
EDL14_ENG_2321	NIL0157	PER	DF	N	N	Y
EDL14_ENG_2322	NIL0141	ORG	DF	Y	Y	N
EDL14_ENG_2323	E0723880	ORG	NW	Y	Y	N
EDL14_ENG_2324	NIL0021	PER	WB	N	N	Y
EDL14_ENG_2325	NIL0178	GPE	NW	N	Y	N
EDL14_ENG_2326	E0679687	GPE	NW	N	Y	N
EDL14_ENG_2327	E0357563	GPE	DF	Y	Y	N
EDL14_ENG_2328	E0466642	GPE	WB	N	N	N
EDL14_ENG_2329	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_2330	NIL0522	ORG	NW	N	N	N
EDL14_ENG_2331	E0819824	PER	NW	N	N	N
EDL14_ENG_2332	E0718625	PER	DF	Y	N	N
EDL14_ENG_2333	E0526503	ORG	NW	Y	Y	N
EDL14_ENG_2334	NIL0638	PER	WB	N	Y	N
EDL14_ENG_2335	E0141366	PER	NW	N	N	N
EDL14_ENG_2336	E0403804	PER	NW	N	N	N
EDL14_ENG_2337	NIL0083	PER	DF	Y	Y	N
EDL14_ENG_2338	E0704607	ORG	WB	N	Y	N
EDL14_ENG_2339	E0243415	ORG	NW	N	N	N
EDL14_ENG_2340	E0285107	ORG	NW	N	N	N
EDL14_ENG_2341	E0715567	GPE	NW	N	N	N
EDL14_ENG_2342	NIL0236	PER	WB	N	Y	N
EDL14_ENG_2343	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_2344	E0141366	PER	NW	N	N	N
EDL14_ENG_2345	E0570810	PER	NW	N	N	N
EDL14_ENG_2346	NIL0021	PER	WB	N	N	Y
EDL14_ENG_2347	E0354134	GPE	NW	N	N	N
EDL14_ENG_2348	NIL0088	PER	DF	N	N	Y
EDL14_ENG_2349	NIL0144	PER	NW	N	Y	N
EDL14_ENG_2350	NIL0578	PER	DF	N	N	Y
EDL14_ENG_2351	NIL0639	PER	WB	N	Y	N
EDL14_ENG_2352	E0149263	GPE	WB	N	N	N
EDL14_ENG_2353	E0211705	GPE	NW	N	N	N
EDL14_ENG_2354	E0440272	GPE	NW	N	N	N
EDL14_ENG_2355	E0382887	GPE	DF	N	Y	N
EDL14_ENG_2356	NIL0033	PER	NW	N	N	N
EDL14_ENG_2357	NIL0640	GPE	DF	N	Y	N
EDL14_ENG_2358	E0352938	PER	WB	N	N	N
EDL14_ENG_2359	E0382887	GPE	DF	N	N	N
EDL14_ENG_2360	E0067975	GPE	NW	N	Y	N
EDL14_ENG_2361	E0769835	ORG	DF	N	Y	N
EDL14_ENG_2362	E0481877	PER	NW	N	Y	N
EDL14_ENG_2363	NIL0416	ORG	NW	Y	N	N
EDL14_ENG_2364	NIL0349	GPE	NW	N	Y	N
EDL14_ENG_2365	NIL0246	GPE	WB	N	N	N
EDL14_ENG_2366	E0375368	PER	DF	N	N	N
EDL14_ENG_2367	NIL0641	GPE	NW	N	N	N
EDL14_ENG_2368	E0354031	GPE	DF	Y	N	N
EDL14_ENG_2369	NIL0088	PER	DF	N	N	Y
EDL14_ENG_2370	NIL0642	PER	DF	N	N	Y
EDL14_ENG_2371	E0397283	GPE	DF	N	Y	N
EDL14_ENG_2372	E0173174	PER	DF	N	Y	N
EDL14_ENG_2373	E0566375	PER	DF	N	N	N
EDL14_ENG_2374	E0228266	PER	DF	N	N	N
EDL14_ENG_2375	NIL0023	PER	DF	N	N	Y
EDL14_ENG_2376	E0465226	PER	DF	N	N	N
EDL14_ENG_2377	NIL0643	ORG	WB	N	N	N
EDL14_ENG_2378	NIL0127	PER	NW	Y	Y	N
EDL14_ENG_2379	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_2380	E0703848	GPE	WB	N	N	N
EDL14_ENG_2381	NIL0033	PER	NW	N	Y	N
EDL14_ENG_2382	E0018102	GPE	NW	N	Y	N
EDL14_ENG_2383	E0679734	ORG	DF	N	N	N
EDL14_ENG_2384	NIL0218	PER	WB	N	N	Y
EDL14_ENG_2385	E0173174	PER	DF	N	Y	N
EDL14_ENG_2386	NIL0071	PER	DF	N	N	Y
EDL14_ENG_2387	NIL0448	ORG	WB	N	Y	N
EDL14_ENG_2388	E0078394	ORG	NW	N	Y	N
EDL14_ENG_2389	NIL0008	PER	NW	N	Y	N
EDL14_ENG_2390	NIL0255	ORG	NW	N	Y	N
EDL14_ENG_2391	NIL0216	PER	DF	N	N	Y
EDL14_ENG_2392	NIL0374	GPE	NW	N	N	N
EDL14_ENG_2393	NIL0035	PER	WB	Y	N	N
EDL14_ENG_2394	NIL0644	PER	WB	N	N	N
EDL14_ENG_2395	NIL0310	PER	NW	Y	N	N
EDL14_ENG_2396	E0525761	GPE	NW	N	Y	N
EDL14_ENG_2397	E0819391	PER	DF	N	Y	N
EDL14_ENG_2398	E0729165	PER	DF	Y	N	N
EDL14_ENG_2399	E0143862	ORG	NW	N	N	N
EDL14_ENG_2400	NIL0645	ORG	WB	Y	Y	N
EDL14_ENG_2401	E0484023	PER	WB	N	N	N
EDL14_ENG_2402	NIL0646	PER	WB	Y	N	N
EDL14_ENG_2403	E0094353	GPE	NW	N	N	N
EDL14_ENG_2404	NIL0647	PER	DF	N	N	Y
EDL14_ENG_2405	E0373654	GPE	WB	N	N	N
EDL14_ENG_2406	E0178501	GPE	DF	N	N	N
EDL14_ENG_2407	E0211468	PER	NW	N	N	N
EDL14_ENG_2408	NIL0554	PER	WB	N	N	Y
EDL14_ENG_2409	NIL0648	PER	DF	N	N	Y
EDL14_ENG_2410	E0775129	GPE	NW	N	N	N
EDL14_ENG_2411	NIL0018	ORG	NW	Y	Y	N
EDL14_ENG_2412	E0573065	GPE	NW	N	N	N
EDL14_ENG_2413	E0654418	GPE	NW	N	N	N
EDL14_ENG_2414	NIL0012	PER	DF	N	N	Y
EDL14_ENG_2415	E0315026	PER	NW	N	N	N
EDL14_ENG_2416	E0000133	PER	NW	N	N	N
EDL14_ENG_2417	E0597463	PER	NW	N	N	N
EDL14_ENG_2418	NIL0649	PER	DF	N	N	Y
EDL14_ENG_2419	E0411501	PER	DF	N	Y	N
EDL14_ENG_2420	E0716400	PER	NW	N	Y	N
EDL14_ENG_2421	NIL0020	PER	WB	N	N	Y
EDL14_ENG_2422	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_2423	NIL0352	PER	DF	N	N	Y
EDL14_ENG_2424	E0276658	GPE	DF	N	Y	N
EDL14_ENG_2425	E0162833	GPE	WB	N	N	N
EDL14_ENG_2426	NIL0650	PER	DF	N	N	Y
EDL14_ENG_2427	NIL0274	PER	DF	Y	Y	N
EDL14_ENG_2428	E0218694	PER	WB	N	N	N
EDL14_ENG_2429	E0423751	ORG	NW	Y	N	N
EDL14_ENG_2430	E0257933	GPE	NW	N	N	N
EDL14_ENG_2431	NIL0651	PER	WB	N	N	N
EDL14_ENG_2432	NIL0652	ORG	DF	N	Y	N
EDL14_ENG_2433	E0352938	PER	WB	N	N	N
EDL14_ENG_2434	E0282369	GPE	NW	N	N	N
EDL14_ENG_2435	E0679687	GPE	DF	N	N	N
EDL14_ENG_2436	NIL0227	ORG	NW	N	N	N
EDL14_ENG_2437	E0533047	GPE	NW	N	N	N
EDL14_ENG_2438	E0700117	GPE	NW	N	N	N
EDL14_ENG_2439	E0305657	PER	DF	N	N	N
EDL14_ENG_2440	NIL0653	PER	NW	Y	Y	N
EDL14_ENG_2441	NIL0454	PER	NW	Y	Y	N
EDL14_ENG_2442	NIL0332	PER	NW	Y	Y	N
EDL14_ENG_2443	E0326083	ORG	DF	Y	Y	N
EDL14_ENG_2444	NIL0654	PER	WB	N	N	Y
EDL14_ENG_2445	NIL0262	GPE	DF	N	N	N
EDL14_ENG_2446	NIL0446	ORG	NW	Y	Y	N
EDL14_ENG_2447	NIL0198	PER	DF	N	N	Y
EDL14_ENG_2448	E0352938	PER	WB	N	N	N
EDL14_ENG_2449	E0732636	PER	NW	N	N	N
EDL14_ENG_2450	E0539183	ORG	WB	N	N	N
EDL14_ENG_2451	NIL0457	PER	NW	N	N	N
EDL14_ENG_2452	E0718219	ORG	DF	N	N	N
EDL14_ENG_2453	E0407229	GPE	WB	N	Y	N
EDL14_ENG_2454	E0311458	ORG	WB	N	Y	N
EDL14_ENG_2455	E0548692	GPE	NW	N	N	N
EDL14_ENG_2456	E0138619	ORG	DF	N	N	N
EDL14_ENG_2457	NIL0112	ORG	NW	Y	Y	N
EDL14_ENG_2458	NIL0655	PER	DF	N	N	Y
EDL14_ENG_2459	NIL0088	PER	DF	N	N	Y
EDL14_ENG_2460	NIL0656	GPE	WB	N	N	N
EDL14_ENG_2461	E0375368	PER	DF	N	N	N
EDL14_ENG_2462	E0811943	PER	DF	N	Y	N
EDL14_ENG_2463	E0621513	ORG	NW	N	N	N
EDL14_ENG_2464	E0754079	PER	NW	N	N	N
EDL14_ENG_2465	E0619582	PER	NW	N	Y	N
EDL14_ENG_2466	E0471950	ORG	NW	N	N	N
EDL14_ENG_2467	E0173174	PER	DF	Y	Y	N
EDL14_ENG_2468	E0099500	PER	DF	N	N	N
EDL14_ENG_2469	NIL0520	ORG	WB	Y	N	N
EDL14_ENG_2470	E0679687	GPE	WB	N	N	N
EDL14_ENG_2471	E0254599	PER	NW	N	Y	N
EDL14_ENG_2472	E0642032	GPE	NW	N	Y	N
EDL14_ENG_2473	E0595006	GPE	WB	N	Y	N
EDL14_ENG_2474	NIL0468	ORG	DF	Y	Y	N
EDL14_ENG_2475	NIL0153	PER	DF	N	N	Y
EDL14_ENG_2476	E0625376	GPE	NW	N	Y	N
EDL14_ENG_2477	E0679687	GPE	NW	N	Y	N
EDL14_ENG_2478	E0576592	ORG	WB	N	Y	N
EDL14_ENG_2479	E0173926	PER	NW	N	Y	N
EDL14_ENG_2480	E0382751	PER	NW	N	N	N
EDL14_ENG_2481	E0145816	GPE	DF	N	Y	N
EDL14_ENG_2482	NIL0077	ORG	NW	Y	Y	N
EDL14_ENG_2483	E0419726	PER	NW	N	N	N
EDL14_ENG_2484	E0576592	ORG	WB	N	Y	N
EDL14_ENG_2485	E0401466	GPE	NW	N	N	N
EDL14_ENG_2486	E0124796	ORG	WB	N	N	N
EDL14_ENG_2487	E0318795	ORG	DF	N	Y	N
EDL14_ENG_2488	E0679687	GPE	DF	N	N	N
EDL14_ENG_2489	NIL0360	PER	NW	N	N	N
EDL14_ENG_2490	NIL0657	PER	DF	N	N	Y
EDL14_ENG_2491	E0213705	PER	WB	N	N	N
EDL14_ENG_2492	E0795301	PER	WB	N	Y	N
EDL14_ENG_2493	E0029821	PER	NW	N	N	N
EDL14_ENG_2494	NIL0028	PER	DF	N	N	Y
EDL14_ENG_2495	NIL0025	ORG	NW	Y	Y	N
EDL14_ENG_2496	NIL0658	ORG	DF	N	N	N
EDL14_ENG_2497	NIL0128	ORG	NW	N	N	N
EDL14_ENG_2498	E0211468	PER	NW	N	N	N
EDL14_ENG_2499	E0607903	PER	DF	N	Y	N
EDL14_ENG_2500	NIL0659	PER	WB	Y	Y	N
EDL14_ENG_2501	E0583410	PER	DF	N	N	N
EDL14_ENG_2502	NIL0149	PER	DF	N	N	Y
EDL14_ENG_2503	E0596839	PER	DF	N	N	N
EDL14_ENG_2504	E0679687	GPE	NW	N	N	N
EDL14_ENG_2505	NIL0155	PER	NW	N	N	N
EDL14_ENG_2506	E0754892	ORG	WB	N	N	N
EDL14_ENG_2507	E0622606	PER	DF	N	N	N
EDL14_ENG_2508	E0188899	PER	WB	N	N	N
EDL14_ENG_2509	E0421523	PER	DF	N	N	N
EDL14_ENG_2510	NIL0660	PER	DF	N	N	Y
EDL14_ENG_2511	NIL0661	PER	NW	N	N	N
EDL14_ENG_2512	NIL0123	PER	WB	N	Y	N
EDL14_ENG_2513	E0670955	GPE	WB	N	Y	N
EDL14_ENG_2514	NIL0662	ORG	WB	Y	Y	N
EDL14_ENG_2515	NIL0663	ORG	DF	Y	Y	N
EDL14_ENG_2516	NIL0182	ORG	DF	Y	Y	N
EDL14_ENG_2517	E0679687	GPE	NW	N	N	N
EDL14_ENG_2518	E0679687	GPE	NW	N	N	N
EDL14_ENG_2519	E0373950	GPE	NW	N	N	N
EDL14_ENG_2520	E0619582	PER	DF	N	Y	N
EDL14_ENG_2521	NIL0664	PER	DF	N	N	Y
EDL14_ENG_2522	NIL0665	PER	NW	N	N	N
EDL14_ENG_2523	NIL0388	PER	DF	N	N	Y
EDL14_ENG_2524	NIL0020	PER	WB	N	N	Y
EDL14_ENG_2525	E0141366	PER	NW	N	Y	N
EDL14_ENG_2526	NIL0152	PER	DF	N	N	Y
EDL14_ENG_2527	NIL0322	PER	WB	N	N	Y
EDL14_ENG_2528	E0566375	PER	DF	N	N	N
EDL14_ENG_2529	NIL0382	ORG	WB	Y	N	N
EDL14_ENG_2530	E0679687	GPE	NW	N	Y	N
EDL14_ENG_2531	E0258696	PER	WB	N	Y	N
EDL14_ENG_2532	NIL0666	PER	WB	N	N	Y
EDL14_ENG_2533	NIL0667	ORG	NW	Y	N	N
EDL14_ENG_2534	NIL0071	PER	DF	N	N	Y
EDL14_ENG_2535	E0411015	GPE	WB	Y	Y	N
EDL14_ENG_2536	E0285107	ORG	NW	N	N	N
EDL14_ENG_2537	NIL0081	GPE	DF	N	Y	N
EDL14_ENG_2538	E0770805	PER	NW	N	N	N
EDL14_ENG_2539	NIL0668	PER	DF	N	N	Y
EDL14_ENG_2540	NIL0669	PER	NW	Y	N	N
EDL14_ENG_2541	E0761238	PER	WB	N	N	N
EDL14_ENG_2542	NIL0670	PER	DF	N	N	Y
EDL14_ENG_2543	NIL0388	PER	DF	N	N	Y
EDL14_ENG_2544	NIL0015	PER	DF	N	N	Y
EDL14_ENG_2545	E0173174	PER	DF	N	Y	N
EDL14_ENG_2546	E0166867	PER	WB	N	Y	N
EDL14_ENG_2547	NIL0195	PER	DF	N	N	Y
EDL14_ENG_2548	E0274620	ORG	WB	N	Y	N
EDL14_ENG_2549	NIL0035	PER	WB	Y	N	N
EDL14_ENG_2550	NIL0413	PER	DF	N	N	Y
EDL14_ENG_2551	NIL0506	PER	DF	N	N	Y
EDL14_ENG_2552	E0679687	GPE	NW	N	N	N
EDL14_ENG_2553	NIL0208	PER	NW	N	N	N
EDL14_ENG_2554	NIL0207	PER	DF	N	N	Y
EDL14_ENG_2555	E0440272	GPE	NW	N	N	N
EDL14_ENG_2556	E0654418	GPE	NW	N	N	N
EDL14_ENG_2557	NIL0671	PER	NW	Y	Y	N
EDL14_ENG_2558	E0463867	PER	NW	N	N	N
EDL14_ENG_2559	NIL0476	PER	DF	N	N	Y
EDL14_ENG_2560	NIL0179	PER	WB	N	N	N
EDL14_ENG_2561	E0253605	GPE	NW	N	N	N
EDL14_ENG_2562	E0669532	GPE	NW	N	N	N
EDL14_ENG_2563	E0400492	PER	NW	N	Y	N
EDL14_ENG_2564	E0202997	ORG	WB	N	Y	N
EDL14_ENG_2565	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_2566	E0479829	ORG	NW	Y	Y	N
EDL14_ENG_2567	E0146197	PER	WB	N	N	N
EDL14_ENG_2568	NIL0672	ORG	WB	N	N	N
EDL14_ENG_2569	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_2570	E0522493	PER	DF	Y	Y	N
EDL14_ENG_2571	E0731517	ORG	DF	N	N	N
EDL14_ENG_2572	E0338738	GPE	WB	N	N	N
EDL14_ENG_2573	E0099500	PER	DF	N	N	N
EDL14_ENG_2574	NIL0008	PER	NW	N	Y	N
EDL14_ENG_2575	NIL0511	PER	DF	N	N	Y
EDL14_ENG_2576	E0401466	GPE	NW	N	N	N
EDL14_ENG_2577	E0029821	PER	NW	N	N	N
EDL14_ENG_2578	E0784459	ORG	NW	N	N	N
EDL14_ENG_2579	NIL0002	PER	NW	N	N	N
EDL14_ENG_2580	NIL0088	PER	DF	N	N	Y
EDL14_ENG_2581	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_2582	E0506233	PER	DF	N	N	N
EDL14_ENG_2583	E0216333	ORG	DF	N	N	N
EDL14_ENG_2584	NIL0220	ORG	NW	N	Y	N
